#NAME?,NIKKEI 225 STOCK AVERAGE - PRICE INDEX,MSCI JAPAN - PRICE INDEX,TOPIX - PRICE INDEX,MSCI HONG KONG - PRICE INDEX,S&P HONG KONG BMI - PRICE INDEX,HANG SENG - PRICE INDEX,KOREA SE KOSPI 200 - PRICE INDEX,MSCI KOREA - PRICE INDEX,KOREA SE COMPOSITE (KOSPI) - PRICE INDEX
5/30/2000,152.77,8.867,14.29,906.722,25.868,1795.43,0.08,0.159,0.61
5/31/2000,151.68,8.751,14.14,947.335,27.015,1888.33,0.08,0.168,0.65
6/1/2000,153.62,8.789,14.19,967.129,27.524,1917.5,0.08,0.171,0.65
6/2/2000,155.36,8.916,14.39,978.03,28.102,1961.46,0.09,0.178,0.68
6/5/2000,160.28,9.205,14.87,1006.055,28.989,2035.4,0.09,0.185,0.71
6/6/2000,163,9.317,15.08,1006.006,28.983,2035.3,0.09,0.185,0.71
6/7/2000,162.47,9.273,15.05,1016.851,29.094,2040.28,0.09,0.189,0.74
6/8/2000,160.16,9.216,14.94,1006.979,28.954,2037.31,0.09,0.182,0.72
6/9/2000,157.76,9.167,14.85,1028.708,29.468,2068.5,0.1,0.194,0.75
6/12/2000,159.42,9.192,14.89,1030.78,29.461,2059.99,0.1,0.197,0.76
6/13/2000,158.44,9.119,14.71,1007.625,28.863,2013.67,0.09,0.188,0.72
6/14/2000,156.28,8.983,14.49,1021.244,29.229,2034.84,0.09,0.192,0.74
6/15/2000,153.45,8.77,14.16,1026.141,29.594,2063.33,0.09,0.18,0.69
6/16/2000,153.3,8.804,14.17,1050.991,30.306,2108.57,0.09,0.177,0.68
6/19/2000,156.75,9.001,14.49,1041.547,30.14,2087.38,0.09,0.175,0.67
6/20/2000,160.25,9.178,14.78,1026.886,29.753,2064.26,0.09,0.184,0.7
6/21/2000,163.14,9.318,15.02,1028.121,29.899,2083.77,0.09,0.183,0.7
6/22/2000,163.75,9.373,15.08,1017.076,29.485,2047.14,0.09,0.182,0.7
6/23/2000,162.66,9.272,14.94,1014.691,29.323,2019.91,0.09,0.181,0.7
6/26/2000,160.35,9.101,14.66,1021.421,29.63,2050.65,0.09,0.185,0.71
6/27/2000,163.76,9.267,14.92,1025.244,29.861,2072.82,0.09,0.188,0.72
6/28/2000,164.64,9.325,14.96,1032.095,30.179,2108.78,0.09,0.191,0.73
6/29/2000,166.52,9.447,15.19,1017.6,29.849,2089.33,0.09,0.192,0.73
6/30/2000,164.56,9.348,15.04,1018.592,29.728,2072.5,0.09,0.192,0.74
7/3/2000,166.35,9.406,15.14,1022.037,29.768,2068.4,0.1,0.195,0.75
7/4/2000,164.42,9.406,15.12,1028.901,30.017,2082.58,0.09,0.191,0.73
7/5/2000,163.04,9.311,14.97,1042.646,30.419,2113.13,0.09,0.193,0.74
7/6/2000,160.88,9.186,14.81,1045.007,30.432,2115.09,0.1,0.194,0.75
7/7/2000,161.32,9.211,14.81,1060.017,30.909,2158.7,0.1,0.195,0.75
7/10/2000,164.13,9.369,15.07,1091.503,31.673,2211.09,0.1,0.197,0.76
7/11/2000,163.71,9.336,15.07,1095.972,31.816,2226.86,0.09,0.193,0.75
7/12/2000,159.95,9.192,14.8,1119.882,32.348,2251.41,0.1,0.195,0.75
7/13/2000,157.78,9.042,14.58,1102.915,31.959,2238.39,0.1,0.198,0.76
7/14/2000,158.78,9.064,14.63,1115.287,32.302,2255.76,0.09,0.193,0.74
7/17/2000,159.41,9.007,14.53,1119.027,32.482,2287.51,0.09,0.193,0.74
7/18/2000,156.66,8.828,14.26,1101.408,31.918,2236.95,0.09,0.19,0.73
7/19/2000,157.12,8.8,14.24,1128.555,32.383,2271.48,0.09,0.186,0.72
7/20/2000,157.02,8.794,14.24,1131.529,32.588,2277.6,0.09,0.182,0.7
7/21/2000,154.14,8.63,13.97,1146.528,32.984,2298.54,0.09,0.183,0.7
7/24/2000,151.97,8.549,13.82,1132.383,32.65,2265.17,0.08,0.171,0.66
7/25/2000,151.7,8.52,13.75,1112.978,32.02,2228.45,0.08,0.171,0.66
7/26/2000,151.01,8.51,13.77,1121.058,32.15,2259.62,0.08,0.173,0.67
7/27/2000,148.24,8.36,13.54,1119.138,31.878,2237.93,0.08,0.168,0.65
7/28/2000,144.47,8.201,13.25,1103.83,31.373,2203.57,0.08,0.157,0.62
7/31/2000,143.53,8.268,13.26,1085.298,30.872,2159.52,0.08,0.161,0.63
8/1/2000,147.14,8.4,13.52,1082.732,31.081,2166.72,0.08,0.166,0.65
8/2/2000,148.55,8.447,13.59,1106.115,31.535,2215.37,0.08,0.166,0.65
8/3/2000,146.37,8.394,13.52,1108.604,31.612,2215.1,0.08,0.165,0.65
8/4/2000,144.49,8.296,13.38,1122.867,31.97,2234.41,0.08,0.161,0.64
8/7/2000,146.79,8.394,13.55,1139.834,32.4,2273.19,0.08,0.151,0.6
8/8/2000,145.53,8.369,13.51,1104.211,31.599,2206.95,0.08,0.149,0.6
8/9/2000,148.37,8.492,13.71,1106.59,31.556,2203.01,0.08,0.161,0.64
8/10/2000,147.2,8.441,13.65,1114.629,31.762,2222.36,0.08,0.166,0.65
8/11/2000,148.7,8.483,13.75,1106.286,31.611,2207.07,0.08,0.165,0.65
8/14/2000,147.67,8.417,13.65,1102.657,31.584,2179.26,0.08,0.166,0.66
8/15/2000,149.47,8.489,13.76,1124.745,32.256,2238.99,0.08,0.166,0.66
8/16/2000,150.65,8.504,13.77,1137.601,32.784,2273.76,0.09,0.171,0.67
8/17/2000,148.89,8.412,13.6,1128.766,32.78,2259.59,0.08,0.17,0.67
8/18/2000,150.14,8.49,13.72,1117.774,32.416,2236.2,0.08,0.165,0.65
8/21/2000,147.84,8.411,13.58,1120.141,32.487,2244.03,0.08,0.164,0.65
8/22/2000,151.82,8.556,13.79,1126.341,32.625,2265.52,0.08,0.169,0.66
8/23/2000,153.7,8.703,14.02,1114.91,32.197,2234.3,0.08,0.163,0.65
8/24/2000,155.88,8.763,14.13,1110.617,32.119,2235.88,0.08,0.163,0.65
8/25/2000,158.35,8.89,14.34,1106.837,31.848,2209.89,0.08,0.166,0.66
8/28/2000,161.28,9,14.49,1093.833,31.579,2182.03,0.08,0.167,0.66
8/29/2000,161.5,9.001,14.51,1099.964,31.762,2210.31,0.08,0.167,0.66
8/30/2000,158.66,8.842,14.26,1095.966,31.702,2191.78,0.08,0.164,0.65
8/31/2000,158.11,8.8,14.17,1093.092,31.657,2192.18,0.08,0.156,0.62
9/1/2000,158.3,8.897,14.26,1114.115,32.112,2222.52,0.08,0.157,0.63
9/4/2000,157.88,8.848,14.21,1135.054,32.748,2272.78,0.08,0.154,0.62
9/5/2000,155.44,8.726,14.09,1127.846,32.616,2256.13,0.08,0.153,0.61
9/6/2000,154.83,8.645,14.01,1121.682,32.461,2257.49,0.08,0.152,0.61
9/7/2000,155.15,8.7,14.15,1108.407,32.08,2235.12,0.07,0.147,0.59
9/8/2000,155.51,8.724,14.23,1100.388,31.864,2215.17,0.07,0.146,0.59
9/11/2000,152.08,8.554,13.93,1086.138,31.348,2180.91,0.07,0.146,0.59
9/12/2000,150.02,8.429,13.76,1058.487,30.661,2132.54,0.07,0.146,0.59
9/13/2000,151.12,8.481,13.84,1058.455,30.662,2132.47,0.07,0.146,0.59
9/14/2000,151.17,8.46,13.83,1038.439,30.159,2102.41,0.07,0.144,0.58
9/15/2000,151.28,8.466,13.84,1028.184,29.819,2084.05,0.07,0.138,0.56
9/18/2000,150.32,8.492,13.86,983.926,28.686,1995.7,0.06,0.125,0.51
9/19/2000,150.65,8.531,13.93,1002.749,28.997,2010.38,0.06,0.125,0.51
9/20/2000,154.19,8.699,14.25,998.579,28.918,2008.87,0.07,0.133,0.54
9/21/2000,153.34,8.665,14.23,966.242,27.981,1944.35,0.07,0.131,0.53
9/22/2000,146.99,8.34,13.63,939.437,27.045,1873.88,0.06,0.12,0.49
9/25/2000,148.84,8.441,13.76,979.663,28.273,1978.45,0.06,0.129,0.52
9/26/2000,148.13,8.397,13.7,964.781,28.033,1960.71,0.07,0.129,0.52
9/27/2000,145.58,8.219,13.48,982.584,28.44,1980.54,0.07,0.133,0.54
9/28/2000,145.24,8.23,13.38,984.539,28.519,1977.08,0.07,0.134,0.54
9/29/2000,145.73,8.359,13.61,1001.637,29.094,2007.08,0.07,0.136,0.55
10/2/2000,146.22,8.426,13.72,1001.686,29.094,2007.18,0.07,0.13,0.53
10/3/2000,146.43,8.475,13.81,1006.571,29.009,2017.44,0.07,0.13,0.53
10/4/2000,147.71,8.481,13.83,1004.606,29.159,2037.39,0.07,0.132,0.53
10/5/2000,147.04,8.452,13.77,1008.066,29.463,2076.04,0.07,0.134,0.54
10/6/2000,147.06,8.447,13.82,1008.084,29.45,2076.08,0.07,0.134,0.54
10/9/2000,146.87,8.436,13.8,983.318,28.567,2012.75,0.07,0.129,0.53
10/10/2000,146.55,8.417,13.73,970.754,28.31,1994.91,0.07,0.128,0.53
10/11/2000,144.29,8.301,13.58,954.06,27.787,1939.78,0.06,0.12,0.5
10/12/2000,144.2,8.27,13.48,952.719,27.76,1933.49,0.06,0.116,0.48
10/13/2000,142.4,8.201,13.38,934.715,27.142,1882.78,0.06,0.113,0.46
10/16/2000,143.23,8.204,13.4,944.482,27.444,1920.23,0.06,0.119,0.49
10/17/2000,141.83,8.142,13.3,920.656,26.919,1907.4,0.06,0.109,0.45
10/18/2000,138.05,8,13.06,891.514,26.1,1854.13,0.06,0.109,0.45
10/19/2000,136.5,7.965,12.95,894.487,26.141,1849.66,0.06,0.11,0.45
10/20/2000,139.56,8.085,13.17,927.84,27.174,1929.43,0.06,0.119,0.48
10/23/2000,139.26,8.063,13.12,933.227,27.185,1936.5,0.06,0.114,0.46
10/24/2000,140.12,8.068,13.12,925.887,26.916,1913.81,0.06,0.118,0.48
10/25/2000,137.65,8.026,13.05,935.009,27.053,1931.11,0.06,0.117,0.48
10/26/2000,137.01,7.993,12.98,940.737,27.168,1922.67,0.06,0.112,0.46
10/27/2000,134.39,8,12.9,925.569,26.954,1910.62,0.06,0.11,0.45
10/30/2000,132.85,7.895,12.72,925.221,26.97,1897.54,0.05,0.107,0.44
10/31/2000,133.16,7.87,12.64,932.462,27.149,1909.88,0.06,0.11,0.45
11/1/2000,137.1,8.085,13.08,965.174,28.008,1968.55,0.06,0.119,0.48
11/2/2000,136.91,8.109,13.14,966.543,27.989,1961.7,0.06,0.121,0.49
11/3/2000,138.17,8.183,13.27,973.032,28.333,2000.06,0.06,0.122,0.49
11/6/2000,143.25,8.333,13.56,973.916,28.451,2009.63,0.06,0.121,0.49
11/7/2000,143.28,8.305,13.57,984.699,28.72,2028.71,0.06,0.12,0.49
11/8/2000,143.29,8.276,13.53,977.119,28.472,2007.35,0.06,0.122,0.49
11/9/2000,140.09,8.139,13.28,975.78,28.31,1988.1,0.06,0.123,0.49
11/10/2000,138.89,8.05,13.13,960.898,27.99,1973.21,0.06,0.124,0.5
11/13/2000,136.31,7.952,12.97,927.99,27.015,1899.68,0.06,0.117,0.47
11/14/2000,135.63,7.881,12.85,948.858,27.638,1945.99,0.06,0.12,0.49
11/15/2000,136.24,7.904,12.91,946.711,27.586,1939.55,0.06,0.122,0.49
11/16/2000,133.76,7.736,12.66,947.398,27.718,1961.51,0.06,0.12,0.49
11/17/2000,133.59,7.734,12.67,944.923,27.564,1946.4,0.06,0.119,0.48
11/20/2000,132.47,7.651,12.5,957.255,27.817,1967.57,0.06,0.115,0.47
11/21/2000,130.63,7.554,12.31,947.178,27.619,1947.28,0.06,0.112,0.46
11/22/2000,129.83,7.496,12.22,930.64,27.098,1893.96,0.06,0.109,0.44
11/23/2000,129.6,7.483,12.2,933.995,27.071,1867.21,0.05,0.105,0.43
11/24/2000,128.74,7.432,12.07,938.243,26.929,1843.26,0.06,0.11,0.45
11/27/2000,133.12,7.576,12.3,953.952,27.249,1872.19,0.06,0.116,0.47
11/28/2000,133.11,7.59,12.37,952.995,27.104,1867.47,0.06,0.112,0.45
11/29/2000,130.8,7.466,12.16,924.104,26.448,1816.59,0.05,0.106,0.43
11/30/2000,132.24,7.539,12.3,897.666,25.994,1792.93,0.05,0.103,0.42
12/1/2000,133.46,7.62,12.43,918.804,26.819,1851.5,0.05,0.105,0.43
12/4/2000,134.6,7.629,12.47,920.866,27.006,1866.68,0.05,0.101,0.41
12/5/2000,132.73,7.53,12.34,914.78,26.921,1868.43,0.05,0.106,0.43
12/6/2000,134.86,7.616,12.51,950.173,27.858,1936.43,0.05,0.107,0.43
12/7/2000,133.01,7.503,12.36,942.178,27.648,1925.27,0.05,0.108,0.44
12/8/2000,132.01,7.442,12.27,955.709,27.96,1948.21,0.06,0.111,0.45
12/11/2000,135.54,7.649,12.51,976.393,28.349,1976.28,0.06,0.117,0.47
12/12/2000,135.55,7.656,12.5,965.896,28.145,1966.02,0.06,0.114,0.46
12/13/2000,135.04,7.632,12.4,985.032,28.683,2002.83,0.06,0.117,0.47
12/14/2000,133.13,7.565,12.24,978.454,28.529,1986.83,0.06,0.114,0.46
12/15/2000,129.49,7.427,12.02,948.28,27.703,1919.96,0.06,0.11,0.44
12/18/2000,129.3,7.406,11.99,956.013,27.825,1926.23,0.06,0.112,0.45
12/19/2000,125.72,7.243,11.69,966.487,27.899,1947.23,0.06,0.11,0.44
12/20/2000,123.57,7.137,11.45,960.358,27.578,1914.18,0.05,0.106,0.42
12/21/2000,119.59,6.997,11.18,957.862,27.153,1879.5,0.05,0.104,0.42
12/22/2000,119.15,6.968,11.19,959.778,27.254,1889.68,0.05,0.101,0.4
12/25/2000,123.62,7.182,11.52,959.778,27.254,1889.68,0.05,0.101,0.4
12/26/2000,123.34,7.124,11.43,959.788,27.232,1889.7,0.05,0.1,0.4
12/27/2000,122.46,7.092,11.33,965.725,27.28,1891.11,0.05,0.1,0.4
12/28/2000,121.42,7.063,11.24,968.832,27.321,1897.2,0.05,0.1,0.4
12/29/2000,120.72,7.077,11.24,985.918,27.808,1935.35,0.05,0.099,0.4
1/1/2001,120.72,7.077,11.24,985.918,27.808,1935.35,0.05,0.099,0.4
1/2/2001,120.4,7.059,11.21,971.463,27.492,1906.46,0.05,0.103,0.41
1/3/2001,120.52,7.066,11.22,950.907,26.95,1870.49,0.05,0.103,0.41
1/4/2001,118.61,6.997,11.1,995.662,28.111,1953.22,0.06,0.112,0.44
1/5/2001,119.38,7.025,11.17,1008.161,28.449,1980.64,0.06,0.118,0.46
1/8/2001,119.35,7.023,11.16,997.09,28.611,1979.09,0.06,0.118,0.46
1/9/2001,116.89,6.888,10.92,997.102,28.587,1987.31,0.06,0.119,0.47
1/10/2001,115.52,6.817,10.79,994.072,28.71,1978.97,0.06,0.112,0.44
1/11/2001,112.27,6.631,10.46,971.196,27.938,1934.75,0.06,0.112,0.44
1/12/2001,113.14,6.634,10.49,983.525,28.388,1961.02,0.06,0.117,0.46
1/15/2001,113.56,6.636,10.5,974.912,28.46,1960.74,0.06,0.117,0.47
1/16/2001,115.35,6.797,10.76,975.731,28.531,1969.71,0.06,0.12,0.47
1/17/2001,116.25,6.86,10.89,972.663,28.345,1956.65,0.06,0.119,0.47
1/18/2001,117.56,6.938,11.11,987.294,28.836,1990.94,0.06,0.121,0.47
1/19/2001,119.22,6.997,11.19,1023.61,29.668,2042.93,0.06,0.125,0.49
1/22/2001,120.22,7.013,11.25,1037.986,29.997,2064.13,0.06,0.127,0.49
1/23/2001,119.48,6.984,11.18,1026.316,29.77,2057.04,0.06,0.127,0.49
1/24/2001,117.61,6.908,11.04,1026.326,29.772,2057.06,0.06,0.126,0.49
1/25/2001,118.33,6.951,11.15,1026.332,29.771,2057.07,0.06,0.126,0.49
1/26/2001,117.08,6.911,11.07,1026.312,29.757,2057.03,0.06,0.118,0.46
1/29/2001,118.45,6.956,11.11,1015.435,29.677,2064.14,0.06,0.12,0.47
1/30/2001,118.5,6.963,11.13,997.926,29.271,2037.71,0.06,0.119,0.47
1/31/2001,119.05,6.993,11.18,1014.577,29.685,2064.63,0.06,0.127,0.49
2/1/2001,119.48,7.046,11.26,1025.401,29.928,2072.63,0.06,0.125,0.49
2/2/2001,118.46,6.951,11.13,1014.959,29.73,2060.74,0.06,0.125,0.49
2/5/2001,116.48,6.864,10.99,999.614,29.246,2029.8,0.06,0.117,0.46
2/6/2001,115.4,6.826,10.93,999.306,29.301,2040.19,0.06,0.119,0.47
2/7/2001,115.19,6.81,10.92,1007.025,29.506,2057.66,0.06,0.117,0.46
2/8/2001,113.12,6.737,10.76,995.608,29.224,2039.73,0.06,0.12,0.47
2/9/2001,114.09,6.746,10.76,995.988,29.242,2035.16,0.06,0.121,0.47
2/12/2001,114.09,6.746,10.76,988.731,28.971,2012.01,0.06,0.122,0.47
2/13/2001,113.09,6.741,10.73,1001.829,29.201,2031.17,0.06,0.123,0.48
2/14/2001,114.02,6.749,10.77,1004.776,29.217,2033.43,0.06,0.124,0.48
2/15/2001,115.17,6.816,10.88,995.023,29.004,2020.06,0.06,0.124,0.48
2/16/2001,114.14,6.777,10.81,991.746,28.806,2004.02,0.06,0.126,0.49
2/19/2001,113.1,6.691,10.67,995.374,28.706,1986.08,0.06,0.124,0.48
2/20/2001,114.67,6.768,10.81,994.921,28.813,1990.7,0.06,0.127,0.49
2/21/2001,112.38,6.66,10.64,994.211,28.539,1968.14,0.06,0.123,0.48
2/22/2001,112.37,6.707,10.68,985.922,28.124,1935.71,0.06,0.12,0.47
2/23/2001,113.8,6.79,10.8,991.797,28.39,1959.05,0.06,0.119,0.47
2/26/2001,113.1,6.817,10.84,997.061,28.389,1952.61,0.06,0.12,0.47
2/27/2001,112.36,6.792,10.8,988.511,28.298,1901.92,0.06,0.118,0.46
2/28/2001,109.84,6.677,10.58,991.402,28.388,1895.9,0.06,0.117,0.46
3/1/2001,108.19,6.6,10.47,965.866,27.469,1841.13,0.06,0.117,0.46
3/2/2001,102.99,6.356,10.08,961.613,26.689,1790.55,0.06,0.112,0.44
3/5/2001,103.46,6.355,10.02,970.296,27.087,1812.2,0.06,0.114,0.44
3/6/2001,106.71,6.497,10.28,986.906,27.576,1836.02,0.06,0.115,0.45
3/7/2001,106.25,6.524,10.32,979.642,27.306,1817.63,0.06,0.115,0.45
3/8/2001,105.71,6.543,10.33,975.058,27.279,1821.68,0.06,0.117,0.46
3/9/2001,105.54,6.541,10.34,968.946,27.062,1819.81,0.06,0.114,0.45
3/12/2001,101,6.328,10.01,930.47,26.152,1766.31,0.05,0.108,0.43
3/13/2001,98.42,6.188,9.75,909.795,25.7,1729.9,0.05,0.105,0.41
3/14/2001,97.97,6.094,9.61,902.961,25.548,1709.12,0.05,0.108,0.43
3/15/2001,99.78,6.196,9.72,922.674,26.024,1731.29,0.05,0.108,0.42
3/16/2001,99.56,6.186,9.75,916.748,26.005,1733.58,0.05,0.106,0.42
3/19/2001,99.79,6.231,9.82,926.942,26.095,1725.51,0.05,0.105,0.41
3/20/2001,99.45,6.21,9.79,909.23,25.573,1695.49,0.05,0.104,0.41
3/21/2001,106.33,6.577,10.35,893.973,25.354,1686.61,0.05,0.103,0.41
3/22/2001,103.45,6.415,10.13,864.089,24.32,1618.37,0.05,0.101,0.4
3/23/2001,107.71,6.617,10.45,877.812,24.351,1613.3,0.05,0.105,0.41
3/26/2001,112.56,6.862,10.86,896.754,24.989,1660.32,0.05,0.106,0.42
3/27/2001,110.75,6.816,10.8,886.586,24.502,1629.2,0.05,0.103,0.41
3/28/2001,113,6.921,10.98,887.931,24.663,1647.7,0.05,0.103,0.41
3/29/2001,106.27,6.593,10.45,877.409,24.391,1625.44,0.05,0.1,0.4
3/30/2001,103.73,6.458,10.19,883.136,24.558,1636.14,0.05,0.1,0.39
4/2/2001,102.32,6.347,10.03,880.229,24.52,1632.05,0.05,0.097,0.38
4/3/2001,104.23,6.503,10.28,875.23,24.252,1613.63,0.05,0.094,0.37
4/4/2001,105.73,6.588,10.41,848.192,23.263,1546.94,0.04,0.091,0.36
4/5/2001,107.38,6.686,10.57,848.177,23.271,1546.91,0.04,0.091,0.36
4/6/2001,108.01,6.702,10.6,852.394,23.802,1588.34,0.05,0.096,0.38
4/9/2001,102.71,6.453,10.26,832.811,23.371,1564.54,0.05,0.093,0.37
4/10/2001,101.37,6.371,10.15,826.133,23.373,1565.91,0.05,0.093,0.37
4/11/2001,105.66,6.502,10.35,852.238,24.237,1629.29,0.05,0.097,0.38
4/12/2001,108.17,6.616,10.54,869.51,24.767,1665.5,0.05,0.1,0.39
4/13/2001,108.44,6.588,10.52,869.51,24.767,1665.5,0.05,0.1,0.39
4/16/2001,106.41,6.51,10.39,869.487,24.769,1665.46,0.05,0.097,0.38
4/17/2001,105.59,6.52,10.39,851.783,24.192,1616.26,0.05,0.099,0.39
4/18/2001,111.27,6.757,10.77,870.17,24.917,1663.24,0.05,0.105,0.41
4/19/2001,113.88,6.865,10.99,903.521,25.85,1737.19,0.05,0.113,0.43
4/20/2001,112.2,6.79,10.84,898.864,25.576,1724.24,0.05,0.11,0.42
4/23/2001,112.62,6.821,10.93,890.63,25.527,1706.75,0.05,0.111,0.43
4/24/2001,112.44,6.784,10.87,883.618,25.387,1702.08,0.05,0.11,0.43
4/25/2001,113.26,6.84,10.99,876.16,25.289,1698.76,0.05,0.112,0.43
4/26/2001,114.23,6.914,11.11,875.203,25.398,1704.42,0.05,0.111,0.43
4/27/2001,112.57,6.882,11.04,878.211,25.527,1716.34,0.05,0.109,0.42
4/30/2001,112.8,6.896,11.06,878.233,25.51,1716.38,0.06,0.114,0.44
5/1/2001,118.17,7.199,11.56,878.243,25.51,1716.4,0.06,0.114,0.44
5/2/2001,118.22,7.267,11.68,892.613,26.315,1771.19,0.06,0.117,0.45
5/3/2001,119.15,7.324,11.77,893.147,26.331,1758.89,0.06,0.118,0.45
5/4/2001,119.17,7.325,11.77,877.484,25.79,1716.9,0.06,0.118,0.45
5/7/2001,119.83,7.356,11.88,890.108,26.144,1743.79,0.06,0.12,0.46
5/8/2001,117.29,7.181,11.58,889.937,26.069,1736.08,0.06,0.118,0.45
5/9/2001,115.33,7.081,11.4,888.561,26.195,1741.73,0.06,0.116,0.44
5/10/2001,114.28,6.996,11.26,893.567,26.24,1744.26,0.06,0.116,0.45
5/11/2001,114.86,7.013,11.26,898.13,26.206,1748.33,0.06,0.116,0.45
5/14/2001,112.58,6.899,11.07,877.494,25.57,1699.91,0.06,0.116,0.45
5/15/2001,113.9,6.941,11.18,878.07,25.606,1698.72,0.06,0.115,0.45
5/16/2001,110.77,6.813,10.98,885.692,25.813,1709.76,0.05,0.112,0.44
5/17/2001,113.07,6.94,11.19,895.705,26.278,1748.47,0.06,0.119,0.46
5/18/2001,112.17,6.881,11.09,882.924,25.992,1725.55,0.06,0.12,0.46
5/21/2001,115.33,6.992,11.25,895.632,26.429,1759.18,0.06,0.123,0.48
5/22/2001,114.86,6.991,11.25,904.144,26.748,1779.27,0.06,0.124,0.48
5/23/2001,116.7,7.099,11.41,904.625,26.714,1774.25,0.06,0.126,0.48
5/24/2001,115.91,7.071,11.39,897.442,26.655,1770.63,0.06,0.125,0.48
5/25/2001,114.06,7.007,11.27,890.694,26.639,1763.37,0.06,0.125,0.48
5/28/2001,113.51,6.937,11.15,890.766,26.732,1761.49,0.06,0.123,0.48
5/29/2001,114.72,7.031,11.29,887.202,26.512,1747.43,0.06,0.127,0.49
5/30/2001,112.15,6.886,11.05,877.452,26.085,1720.56,0.06,0.126,0.49
5/31/2001,111.62,6.879,11.03,861.918,25.591,1689.07,0.06,0.123,0.48
6/1/2001,111.54,6.863,11.02,860.434,25.573,1684.84,0.06,0.121,0.47
6/4/2001,111.25,6.845,10.98,867.923,25.77,1693.29,0.06,0.122,0.48
6/5/2001,109.67,6.779,10.88,882.076,26.248,1724.65,0.06,0.118,0.46
6/6/2001,109.39,6.767,10.86,886.579,26.444,1740.57,0.06,0.118,0.46
6/7/2001,110.71,6.804,10.94,892.707,26.677,1756.95,0.06,0.119,0.47
6/8/2001,111.2,6.782,10.91,894.234,26.863,1770.56,0.06,0.124,0.48
6/11/2001,108.52,6.68,10.75,879.517,26.642,1753.51,0.06,0.12,0.47
6/12/2001,105.3,6.517,10.44,867.974,26.463,1734.42,0.06,0.12,0.47
6/13/2001,105.34,6.516,10.46,860.731,26.474,1734.01,0.06,0.121,0.48
6/14/2001,105.89,6.532,10.48,842.973,25.863,1698.81,0.06,0.121,0.48
6/15/2001,104.61,6.458,10.35,829.434,25.522,1679.94,0.06,0.121,0.48
6/18/2001,103.23,6.409,10.24,829.883,25.263,1660.15,0.06,0.119,0.47
6/19/2001,102.33,6.385,10.21,836.767,25.524,1683.88,0.06,0.118,0.47
6/20/2001,102.8,6.374,10.2,825.38,25.25,1656.35,0.06,0.116,0.46
6/21/2001,104.2,6.47,10.36,831.319,25.733,1690.8,0.06,0.116,0.46
6/22/2001,104.9,6.524,10.49,822.452,25.643,1689.01,0.06,0.116,0.46
6/25/2001,104.13,6.483,10.43,822.462,25.646,1689.03,0.06,0.115,0.46
6/26/2001,104.78,6.5,10.46,814.32,25.293,1661.81,0.06,0.114,0.45
6/27/2001,103.4,6.453,10.38,814.36,25.351,1667.28,0.06,0.113,0.45
6/28/2001,101.51,6.362,10.24,805.714,25.025,1644.62,0.05,0.113,0.45
6/29/2001,103.99,6.469,10.43,815.26,25.433,1672.14,0.06,0.116,0.46
7/2/2001,102.57,6.442,10.35,815.275,25.427,1672.17,0.06,0.116,0.46
7/3/2001,102.93,6.458,10.39,820.432,25.585,1690.38,0.06,0.116,0.46
7/4/2001,101.48,6.395,10.27,833.255,25.703,1693.28,0.06,0.117,0.46
7/5/2001,100.28,6.324,10.14,822.798,25.333,1666.63,0.06,0.116,0.46
7/6/2001,97.64,6.183,9.95,822.791,25.329,1666.62,0.05,0.112,0.45
7/9/2001,97.58,6.161,9.87,803.876,24.784,1627.05,0.05,0.109,0.43
7/10/2001,98.05,6.224,9.96,812.892,24.914,1630.01,0.05,0.108,0.43
7/11/2001,96.7,6.172,9.89,811.285,24.71,1606.17,0.05,0.107,0.42
7/12/2001,100.14,6.285,10.08,817.268,24.961,1623.15,0.05,0.109,0.43
7/13/2001,99,6.222,9.97,812.823,24.804,1617.08,0.05,0.106,0.42
7/16/2001,98.47,6.203,9.91,814.091,24.764,1618.55,0.05,0.106,0.42
7/17/2001,96.97,6.125,9.79,811.989,24.5,1601.97,0.05,0.106,0.42
7/18/2001,95.61,6.041,9.64,812.694,24.42,1593.25,0.05,0.104,0.41
7/19/2001,96.43,6.057,9.68,806.492,24.079,1574.35,0.05,0.107,0.42
7/20/2001,96.74,6.076,9.71,810.115,24.177,1577.17,0.05,0.105,0.41
7/23/2001,93.46,5.869,9.37,808.954,24.089,1568.81,0.05,0.103,0.4
7/24/2001,95.79,5.955,9.51,799.102,23.967,1565.98,0.05,0.103,0.4
7/25/2001,96.23,6.024,9.62,799.087,23.958,1565.95,0.05,0.103,0.4
7/26/2001,95.77,6.021,9.63,787.417,23.68,1543.6,0.05,0.105,0.41
7/27/2001,95.33,5.989,9.57,794.098,23.844,1561.87,0.05,0.107,0.42
7/30/2001,92.51,5.856,9.34,790.709,23.682,1549.65,0.05,0.105,0.41
7/31/2001,94.97,5.986,9.53,813.271,24.107,1579.13,0.05,0.107,0.42
8/1/2001,95.86,6.041,9.67,821.602,24.45,1599.91,0.05,0.112,0.43
8/2/2001,100.25,6.227,9.99,815.065,24.317,1598.4,0.05,0.114,0.44
8/3/2001,99.19,6.166,9.88,801.042,23.9,1573.16,0.05,0.114,0.44
8/6/2001,98.86,6.152,9.84,795.693,23.646,1557.77,0.05,0.114,0.44
8/7/2001,99.52,6.191,9.89,788.57,23.331,1539.56,0.05,0.113,0.44
